id,profileName,Text,date,title,rating,images,helpful,Colour,Style name
RTQG3RL667B55,Jona M,The sound quality is good.Bass quality is okay.,Reviewed in India on 20 January 2022,Good earphones for the price.,5,,0,Carbon Black,Flair
R1RJ9ZWYKNATMH,Amaresh Pratap Singh,Very good quality sound,Reviewed in India on 24 February 2022,Nice sound and battery backup,5,,0,Carbon Black,Flair
R35D3TSL0UFP5D,Mahir Patel,The touch feature turned out to be a drawback instead it gets triggered by mistake,Reviewed in India on 12 March 2022,The touch feature turned out to be a drawback instead it gets triggered by mistake,4,,0,Carbon Black,Flair
R3VLVB1PSOZVI3,Amazon Customer,"The product is great and the bass is good, but only only issue is with the design.",Reviewed in India on 14 April 2022,Nice product,5,,0,Carbon Black,Flair
RLQFOFRBY95N0,Pandiyan G., Build quality and sound quality is good. But the volume controls are missing,Reviewed in India on 21 July 2021,Worth to buy at this price range,4,,0,Mist Grey,Flair
RLT5JQDT0TD28,Triansh,Bought it for my dad. And he's liking it so far. The battery hardly runs out,Reviewed in India on 18 January 2022,Nice,5,,0,Jet Black,Sense
R1DN07N2CG9JUS,Aryankumar,It is very good produch but there is have a but when call is came then its sound get low automatic,Reviewed in India on 6 February 2022,It is very good produch but there is have a but when call is came then its sound get low automatic,4,,0,Stone Blue,Flair
RJIFR1N1NPSU,amit gautam,Perfect 🥰🥰,Reviewed in India on 30 December 2021,Perfect 💓🥰,5,,0,Mist Grey,Flair
R37WD3OQFXQRYK,vikki,I am use noise flair for listening music watching movie. And this product is best at in all,Reviewed in India on 16 December 2021,Best product ever,5,,0,Forest Green,Flair
R1TRNMSK3WG9CF,Spartan Adarsh,I like the extra a  feautres about this earphone and ofcourse the sound quality is top notch,Reviewed in India on 4 December 2021,Best earphones I had bought since now,5,,0,Mist Grey,Flair
RV66UWRI23FOV,Subhra sekhar dutta,Sound quality is superb. Noise cancellation is very good and the bass is very deep..,Reviewed in India on 15 January 2022,Excellent performance,5,,0,Forest Green,Flair
R3VEQKDQ3NX2A8,HARISH MANALA,When earphones detach it's not getting on it needs to charge then only earphones will on its not good,Reviewed in India on 11 January 2022,Connecting problem,1,,0,Carbon Black,Flair
R38O43P109OYLS,Madhan P,This product is not properly working in the netband.so dont buy any body.,Reviewed in India on 13 May 2022,Quality bad,1,,0,Stone Blue,Flair
RDJ9FQD9CO6ZQ,Neha yadav,Really an very bad experience with this band ..local brands a better than this ..,Reviewed in India on 1 June 2022,See condition in one week .. and worst product ever ..,1,https://m.media-amazon.com/images/I/71z3p5cDdIL.jpg,0,Forest Green,Sense
R2Q9FXH6OZYM89,Raju Biswas,"Bass quality very low, noice cancelation average and battery life excellent.Also Comfortable % 70.",Reviewed in India on 21 June 2021,Value for money (bass missing),3,https://images-na.ssl-images-amazon.com/images/I/C1D525pMxAS.jpg,0,Mist Grey,Flair
RHVHW5NS0JCQH,Negi ji,Best product in many features but sound quality and bass is little bit weak,Reviewed in India on 8 December 2021,Amazing product,4,,0,Carbon Black,Flair
R20VI1TYWSFY83,Roshan Malviya,Sound and build  quality is good but some time loose my connection and voice is braking .,Reviewed in India on 9 April 2022,Good,3,,0,Forest Green,Flair
R10LCDDYVG9T5P,Subhankar Dutta,Touch sensor is little slow...need more sensitive and fast with volume control facilities,Reviewed in India on 2 May 2022,"Easy,good and comfortably fitted in ears",5,,0,Forest Green,Flair
R16ZKKYESTMG1M,Kiran N ,connectivity takes longer. need improvement here. all others are at good level.,Reviewed in India on 6 January 2022,aa,5,,0,Cobalt Blue,Sense
R1RAJVYUQ9DO6T,Eshwar,Noise cancellation is not up to the mark.Sound quality is goodBass quality goof,Reviewed in India on 26 December 2021,Noise cancellation,3,,0,Carbon Black,Flair
R31TR5C68A8WMT,Manish, Good sound and bassBuild quality is very nice,Reviewed in India on 3 January 2022,It's  very gd,5,"https://m.media-amazon.com/images/I/6193Je4sbzL.jpg
https://m.media-amazon.com/images/I/71sPHu-aJFL.jpg
https://m.media-amazon.com/images/I/816DFTXilwL.jpg
https://m.media-amazon.com/images/I/81etSA86jpL.jpg",0,Carbon Black,Flair
R1X9AWVR3RH62R,Pratik,To much electrical noise coming from earphones even if there nothing played on ur mobile,Reviewed in India on 31 December 2021,Dont purchase this,4,,0,Carbon Black,Flair
R38FWD28YJSA96,Swapnil,Osm product by Noise. Good quality of sound and product as well.. thanks to Noise,Reviewed in India on 9 March 2022,Osm product,5,"https://m.media-amazon.com/images/I/513EaB1gWdL.jpg
https://m.media-amazon.com/images/I/71jdNU2mfbL.jpg
https://m.media-amazon.com/images/I/71xNHaaHSPL.jpg",0,Forest Green,Sense
R2NZG90OTTNMN4,Mohammed mujeeb s,"Worst product ever it's stop working within 12 days, don't waste your hard earned money..",Reviewed in India on 29 May 2022,Worst product ever it's stop working within 12 days,1,,0,Carbon Black,Flair
R1S9WZZJMEULSH,Hansraj,Sound quality good.....all function in just one touch.....Awsome product,Reviewed in India on 5 May 2022,Awsome,5,,0,Stone Blue,Flair
R1FNN53P8F044U,HARDIK,Battery backup is impressive. Sound quality  is not as good as my previous Noise Tune flex neckband.,Reviewed in India on 2 December 2021,Good battery life.,4,,0,Carbon Black,Flair
R3T9QG038UU78Z,Sameer Yadav,Bass quality and Material quality is poor.Battery 🔋 backup is very good .,Reviewed in India on 3 May 2022,Base Quality is poor,4,,0,Carbon Black,Flair
RE2MX8XI2DV8P,FAROOK,Sound quality was very good Battery standing time amazing and very fast charging,Reviewed in India on 9 March 2022,Good,5,https://m.media-amazon.com/images/I/81+o-qj0atL.jpg,0,Stone Blue,Flair
R2R2XS2GBNZJE3,Sumit Singh,Nice quality and conformable.  Call volume little low but it's manageable .  Thanks,Reviewed in India on 1 April 2022,Nice quality and conformable.  Call volume little low but it's manageable,4,,0,Jet Black,Sense
R3R23E6NAYSL1C,Anjith,Good sound quality.... And good battery backupAnd also feels comfortable while wearing it,Reviewed in India on 5 January 2022,Nice product,5,,0,Carbon Black,Flair
R2GYHU9IRPCBDB,Shivam S.,Bass is Good but no noise cancellation with this product,Reviewed in India on 20 April 2022,Exceed Expectations,5,,0,Mist Grey,Flair
R2NNM8Q3UDIO20,akash,The product is pretty good no problems till now. The sound quality and battery back up is brilliant 😉,Reviewed in India on 26 December 2021,Writing review after two month usage,5,,0,Cobalt Blue,Sense
R202TGV5WKRVHL,bhagyashri,Not so good product one mike is not working within  2 3 days and sound quality is also not good,Reviewed in India on 7 September 2021,Not good product,2,,0,Mist Grey,Flair
R2ODJHVVHDOSE3,Raghvendra singh,कॉल करते समय आवाज थोड़ी धीमी आती है,Reviewed in India on 13 March 2022,बहुत अच्छा प्रोडक्ट है,5,,0,Forest Green,Flair
R3MA98038OMZ5Y,BHUPI,"Got damage in 7 days , kindly replace it ..Problem in connecting Bluetooth…Please reply product..",Reviewed in India on 27 September 2021,Very poor quality product,1,,0,Carbon Black,Flair
RQO3IPAYGEUO3,Ajit Patil,"Sound quality is very good , bass good,Only noise canceling are very poor",Reviewed in India on 30 December 2021,Nice,4,,0,Stone Blue,Flair
R3V9LE2E28075G,Kartar,1. Good sound quality2. Amezing base3. Long bettery life4. Earpainless,Reviewed in India on 28 April 2022,Sound quality,5,,0,Forest Green,Sense
RU50FOBQO59N2,Wali khan,All over features are good quality sound is good company package battery is good quality,Reviewed in India on 7 March 2022,All specifications very good,4,https://m.media-amazon.com/images/I/71axuE8aGLL.jpg,0,Stone Blue,Flair
R2T5VRS7YVMNI2,Saurav s.,All is good and build quality is awesomeMy dought is does noise flair packing has been changed plz reply,Reviewed in India on 20 July 2021,Overkilled,5,,0,Mist Grey,Flair
R2DM1DAY2W4Q0N,Akshay Sehgal,Nope.,Reviewed in India on 22 November 2021,"Good design,premium looking neckband and battery backup very good.",5,,0,Forest Green,Flair
R2LDGNQ4WZDT5V,Anuj yadav,Pahle achha chalta h pr ab kaam nhi kar rha hProduct ki cervice k liye help chahie,Reviewed in India on 31 May 2022,1. Product m problem a rhi h uska sencer nhi kam krta h.  (2). Charging bhi nhi ho rha h,1,,0,Forest Green,Flair
R2RN1V7UDDI6XF,Mohan Kumar,I like the product worth for money,Reviewed in India on 31 March 2022,Nice product,5,,0,Stone Blue,Flair
R2N15OKBDD4PO2,Siva,1. Awesome product2. Noise cancellation option is very useful when having calls. No surrounding disturbance.,Reviewed in India on 19 August 2021,Beautiful,4,,0,Forest Green,Flair
R34E52ORT4NRJM,Suman Parbat,For Calling Purpose is good but for listening music bass quantity not so good,Reviewed in India on 10 January 2022,For Calling Purpose Quality is good,3,,0,Forest Green,Flair
R1RLKK3R21DZ3K,Ankur vasava,Only music.. Call not connected,Reviewed in India on 17 October 2021,Call not connected,1,,0,Stone Blue,Flair
R2YVJ1OJNROWE2,Sagar Purohit,All in one and cheapBut if it was joint in a single band then it may be more comfortable to use,Reviewed in India on 12 February 2022,All in one,4,,0,Forest Green,Flair
R18HMC88RBFO3J,MOHD TARIQUE IQBAL,"Battery life is awesome, but auto connect troubling Little bit",Reviewed in India on 2 January 2022,Good product,4,,0,Forest Green,Flair
RSPS7ZUUQRME0,Mukesh,Worst buy ever.never advice to buy this product.worst material quality.,Reviewed in India on 31 March 2022,Noise is not clear and worst product i have ever purchased,1,,0,Jet Black,Sense
R2U5SY4UO31YHC,Rahul Chavda,"This item very nice , easy to use and battery back is also nice... Noise cancellation is also good",Reviewed in India on 6 December 2021,Awesome,5,,0,Carbon Black,Flair
R1FS0O8XURDDHS,Haneesha Pal, Its one side earphones is not working well,Reviewed in India on 20 May 2022,Sound,1,,0,Jet Black,Sense
R1M6YGJZU1GJGH,vivek,Within 2 month it's one ear bird not working.worthless to buy.not value for that Amount,Reviewed in India on 4 December 2021,Worthless,1,,0,Forest Green,Flair
RY7X0BGLIKILM,Rahul Srivastava,All are good but noise cancelation is not so good.....give over all 4.5 rating.,Reviewed in India on 22 December 2021,Awesome product from noise,2,https://m.media-amazon.com/images/I/814Nex8pPCL.jpg,0,Carbon Black,Flair
R1Y9QJDSHU652P,Akshit Dhanuka,I liked the sound quality and noise cancelling feature in this neckband and the overall device.,Reviewed in India on 4 February 2022,Amazing experience with the neckband!,4,,0,Stone Blue,Flair
R28QWM0S0KR1YC,kumareshan,I hated this noise Bluetooth in 3 months one side Bluetooth not working really waste of money,Reviewed in India on 17 February 2022,One side Bluetooth not working in 3 months,1,,0,Carbon Black,Flair
R13S7LIS28ZOHJ,Nachiket Phadke,Nice and comfortable. Exceptional battery life,Reviewed in India on 7 January 2022,Overall a good product,4,,0,Carbon Black,Flair
R2SQJZM9LR8GQY,mohit bhawnani,"Initially sound quality was good, but with few days it went worst and then it stopped working.",Reviewed in India on 2 November 2021,Not worth it. Duplicate product.,1,,0,Carbon Black,Flair
R292SSQD8R1ZMG,Daksh Yadav,I am very impressed with its battery life. No need to charge for 6-7 days. And it looks very good,Reviewed in India on 20 January 2022,It's worth it to buy,5,,0,Stone Blue,Flair
RTFKKF1Z5B0QA,Dibyendu Mitra,Wate of money.. looks is better but quality is not good and when vibrate this device beetry deying too fast,Reviewed in India on 2 June 2021,Noot good,1,,0,Carbon Black,Flair
R1BIFK3RONC11J,Dhanu prasath,I like this  product but  can you do noise cancellation  can be more effective than now,Reviewed in India on 4 April 2022,Good,4,,0,Forest Green,Flair
R33HED6CT7B8HQ,Jayraj,"Long battery life , Good specifications and call quality is great but need to increase a sound bass ..",Reviewed in India on 8 July 2021,Amazing,4,,0,Stone Blue,Flair
R21Q57FK8X9LAN,Pankaj Choure,Noise Flair is a very cheap product and Amazon service is very poor and 3rd class Don't by any one,Reviewed in India on 12 January 2022,Fack products,1,,0,Mist Grey,Flair
R3C8843N6R2NEI,Manish kumar,I like this product very much it's having best sound and easy to use and also in low range product.,Reviewed in India on 25 November 2021,Best quality product than other,5,,0,Carbon Black,Flair
RH5VPG915D62T,HIMMATSINH,Music voice not clear voice call or video call clear but music and vidio voice not clear,Reviewed in India on 22 March 2022,Music voice not clear,1,,0,Stone Blue,Flair
RK7V69GVY2YVA,Surinder Kumar,So many request to replaced my dead product to new but still no process. So poor service and poor product too.,Reviewed in India on 9 July 2021,So cheap and Poor,1,,0,Carbon Black,Flair
R13YDHP6YVGUNY,Sampath kumar R,Hi product disconnected too many time in song playing while not paired properly,Reviewed in India on 27 January 2022,Connection Issue,2,,0,Stone Blue,Flair
R10ZB48ZL7ICSR,kalpendrasinh k jadeja,"Fabulous product, great audio quality, good works in 2 devices same time, mic also works well",Reviewed in India on 7 September 2021,Noise products is always great and service support is good too,5,,0,Carbon Black,Flair
R11BXFUFMO08NR,Sumukh_k,Sound quality is excellent and overall quality of products is better than others for sure and that touch sensor is much better,Reviewed in India on 25 August 2021,It's one of best headset you can have in this particular range.,4,,0,Carbon Black,Flair
R17TENKA43UU4X,Manhar parmar,"Sound quality is very good, but baas quality should be enhanced..",Reviewed in India on 21 April 2022,"Baas quality should be better, sound quality should be enhanced",5,https://m.media-amazon.com/images/I/81+EGPM0hGL.jpg,0,Jet Black,Sense
R3L7HR3D7C1ZWX,Rinku Kashyap,"Mast he mager 1 problem gaming Ke liye nhi ,😔😑😔😔😔 but sound very e good ,😘🥰🥰😍",Reviewed in India on 3 March 2022,"Noise Hadphone ,👌👌👌 mast amazing",1,"https://m.media-amazon.com/images/I/41HbuvFDjfL.jpg
https://m.media-amazon.com/images/I/61lIQ8LJwoL.jpg
https://m.media-amazon.com/images/I/714jNpMNUNL.jpg
https://m.media-amazon.com/images/I/71jUHLYAGXL.jpg
https://m.media-amazon.com/images/I/817lNNJizJL.jpg",0,Stone Blue,Flair
R3QBYH4XB8BABY,Suveen k v,"It's a amazing product and also value for money, battery back up is so good. Thank you",Reviewed in India on 4 March 2022,Battery back up and sound quality,5,,0,Stone Blue,Flair
R3C90QQEQFRTQG,sachin,Good quality but one speaker not working within first month. No return option opening.,Reviewed in India on 30 May 2022,One side speaker not working in first month,1,,0,Stone Blue,Flair
RQAY8O6QFZ2EU,pavan veera,"Sound quality is Good,if volume buttons provided then it would be much better.",Reviewed in India on 28 August 2021,Overall Good product in the price range,4,,0,Carbon Black,Flair
R2BYQG5OMCHAAC,Shruti agarwal,"Pathetic bluetooth earphone to use,sound brakes and automatically get disconnected for a long time",Reviewed in India on 27 November 2021,"Never to buy,money waste",1,,0,Carbon Black,Flair
R167YE51N4JEQ5,Shankar,Bro base is not at all thereIf you need base so do notget this earphone 🎧,Reviewed in India on 30 March 2022,ABOUT BASE,5,,0,Jet Black,Sense
R3HEP69FYQA6KR,Pragati Chopra,"These are easy to use and sound quality is great. Also, the battery life is good.",Reviewed in India on 30 November 2021,It is a good product.,5,,0,Carbon Black,Flair
R2UTVB0ID55YWU,Amazon Customer,Very low sound.... In call n it looks lil heavy in ear,Reviewed in India on 6 August 2021,Good n Decent product,4,https://m.media-amazon.com/images/I/D1Kf1khqP6S.jpg,0,Carbon Black,Flair
R396WS9SK4V137,Sriram Madhav P,The bluetooth earphone connects well and has a good sound quality with long lasting play time.,Reviewed in India on 1 February 2022,Noise Sense,5,,0,Jet Black,Sense
R355BYH4ZVUC7H,santhosh kumar,When I call sumone getting full disturb not able to get perfect voice,Reviewed in India on 13 March 2022,When I call sumone getting full disturb not able to get perfect voice,4,,0,Carbon Black,Flair
R22614GRFKG6LV,Vipin Matani,Good Sound quality Even in low VolumeAlso Bass quality is Good.,Reviewed in India on 18 March 2022,Noise Flair,4,,0,Stone Blue,Flair
R1CKGKGS2PDNO2,Amazon Customer,"in ear head is to  big, causing pain, not fit in ear.",Reviewed in India on 18 April 2022,"in ear head is to  big, causing pain",1,,0,Carbon Black,Flair
RTS3MI29W20JP,DEVENDER SINGH, Thank you Amazon for such a amazing item,Reviewed in India on 2 May 2022,Sound quality is nice,5,,0,Carbon Black,Flair
R1SE821EKAZFPP,Sundaramurthy,"Good sound quality, little bit improve noice cancellation and touch type improve more",Reviewed in India on 19 May 2022,Value of money,4,,0,Stone Blue,Flair
R18KG58STNWZZP,vipul, Osm best prodact i like it,Reviewed in India on 8 December 2021,Best prodact,5,,0,Carbon Black,Flair
R2JBNJH92O21E2,Rohit sabharwal, Not good quality or right side ear not work properly,Reviewed in India on 28 November 2021,Bad product,1,https://m.media-amazon.com/images/I/717D2vVNPlL.jpg,0,Stone Blue,Flair
R2D3EE3MEDP1RN,Chandan Prabhakar,Plz add volume rocker buttom so it get easy to use and controll. To loud at low volume,Reviewed in India on 26 March 2022,Nice and esay to use,5,,0,Mist Grey,Flair
RH4DJ1N0COTQC,Hasan Luthfi,Awesome products from noise,Reviewed in India on 7 December 2021,Nice products,5,,0,Forest Green,Flair
R289HAY70CYEJR,Karan,We just love to his performance sound and base are truly good 👍,Reviewed in India on 1 December 2021,Sounds good,5,,0,Carbon Black,Flair
R3F1BU28CO4O2L,Asif Ahmed mulla,Nice luck & good quality & sound bass Bluetooth NeckbandI'm so happyTank you Noise,Reviewed in India on 18 December 2021,Nice product,5,"https://m.media-amazon.com/images/I/6183QovaloL.jpg
https://m.media-amazon.com/images/I/61vBtx2PvQL.jpg",0,Carbon Black,Flair
RK5QKSM0GJFKM,Jyothi DP, It's not good  I don't like this product,Reviewed in India on 23 April 2022,"Product is not good ,not good sounds apekt",1,https://m.media-amazon.com/images/I/71hUJWNtS6L.jpg,0,Forest Green,Sense
R2NI94QVUT8FH0,Shubham Karlewar,Overall good product but can be better in terms of sound quality and product charging,Reviewed in India on 5 May 2022,Nice,4,,0,Jet Black,Sense
R2HRBVYHZF0NCL,Mstransenergy,Sound to good quality awasome,Reviewed in India on 28 November 2021,Too cool product,5,,0,Forest Green,Flair
R8KJL8U1M72C7,DHERE SUNIl Mhatardeo,Sound quality is very nice bass is less but it is sufficient.  Battery life is excellent.,Reviewed in India on 10 July 2021,It is very nice,4,"https://images-na.ssl-images-amazon.com/images/I/D1+A1YiiGTS.jpg
https://images-na.ssl-images-amazon.com/images/I/D12HqRf0ovS.jpg
https://images-na.ssl-images-amazon.com/images/I/D1ETuTSqVYS.jpg",0,Forest Green,Flair
R3UPDFQBT2LSHI,Sachin Hadap,Good value for money.Just an advice if the wire like boat provides then it be excellent,Reviewed in India on 2 February 2022,Good,4,,0,Cobalt Blue,Sense
RGTBLYYZ7TEKE,SENTHILKUMAR,Overall good,Reviewed in India on 2 February 2022,GOOD,5,,0,Carbon Black,Flair
R2KEK9LQOGOPKM,S kumar,Totally waste of money.unable to make call through voice assistance.,Reviewed in India on 4 April 2022,Not working after 4 months,1,,0,Carbon Black,Flair
R3J1WGGHIQDSWP,Alex t Joseph,"Good noise cancellation,fast charging bass superrrb sound quality average..",Reviewed in India on 10 February 2022,"fast charging, best noise cancellation",4,,0,Cobalt Blue,Sense
R2E22XW1BAWOG9,Nasir,I like it,Reviewed in India on 13 December 2021,Good,5,,0,Carbon Black,Flair
R32Y46W80D9VG2,Amit,WhatsApp call not received via touch.Network problem while connecting Blootooth.,Reviewed in India on 20 March 2022,While connection face network issue,1,,0,Carbon Black,Flair
R3NTPLOJLV7MMF,RamiReddy PandillaPalli,This one is not being charged and damaged just in 2.5 months from the purchase date.,Reviewed in India on 2 May 2022,Not getting charged,1,,0,Carbon Black,Flair
RG3FUBI2LSJ0L,jagadish,"Very bad, I get damaged product not take return, within a month one side not working",Reviewed in India on 16 May 2022,Don’t go for it,1,,0,Jet Black,Sense
R2DOXDQTZN4DEF,Chetan Mhatre,Awesome product  best qualiy in sound and bass  noise cancellation is very good 👌👌,Reviewed in India on 25 February 2022,Noise cancellation,5,,0,Jet Black,Sense
RMEW3K0OPO41L,Veer anand Chordiya,Both Earphones not working properlyNo soundPls exchange the earphones 🎧,Reviewed in India on 21 May 2022,No sound in headphones,1,,0,Carbon Black,Flair
R3CGNM8OHV8R1C,srayan,Below 2000rs I would prefer you guys to buy this🔥 this is giving an extreme performance you can buy this 🔥,Reviewed in India on 6 July 2021,The sound is really awesome 😎,5,,0,Mist Grey,Flair
R2QKG1E0TO4DO7,Sudhir Sharma,Sensor is not proper control system like other Bluetooth and volume also slower than usual,Reviewed in India on 18 February 2022,There is not proper control by sensor,5,,0,Forest Green,Flair
R2TEOMWFGKL97E,Prince Kumar,Best sound quality with new features.I m so happyLove it noise flair,Reviewed in India on 25 September 2021,I love it noise flair..,5,,0,Stone Blue,Flair
R1UU2BRFPQXJB6,Ravi,Touch pannel is worst quality and the magnet that connect both earburds poor quality,Reviewed in India on 27 April 2022,Touch pannel is worst quality and the magnet that connect both earburds poor quality,1,,0,Forest Green,Flair
R13MEVVXEI1CMM,Amazon Customer,I am not able to return otherwise I would have. Sound quality and Bluetooth connectivity is not good.,Reviewed in India on 19 October 2021,Not recommended.,2,,0,Stone Blue,Flair
R8Q1YPTL0R9RD,PRAYANSH MISHRA,,Reviewed in India on 26 October 2021,check your self about noise cancelling or not,1,,0,Jet Black,Sense
R3UA001VEAP80M,Mohd afzal,noise on nhi ho raha hai charging ho rahe hai but on nhi ho rahe hai,Reviewed in India on 7 March 2022,sahi nhi hai 3 mahene me hi kharab ho gaya hai on nhi ho raha hai,1,"https://m.media-amazon.com/images/I/710hKfw8TvL.jpg
https://m.media-amazon.com/images/I/712Snc+BTuL.jpg
https://m.media-amazon.com/images/I/71FQeuftf9L.jpg",0,Forest Green,Flair
R238IFHE6MRWS9,khumendra,This is a best earphone with great quality of sound.Look very premium I love the sound.Touch also works very well.,Reviewed in India on 19 July 2021,Best quality...,5,,0,Mist Grey,Flair
R6FFTAVNSUJQR,ramesh,Very good item in all category,Reviewed in India on 29 March 2022,Good quality,5,,0,Carbon Black,Flair
R3QCDRIANULA13,Zooby s.,"Sound quality is good, noise cancellation is easy to cancel and battery life is really awesome.",Reviewed in India on 14 July 2021,Product is good.,4,https://images-na.ssl-images-amazon.com/images/I/C1kTrRtt5QS.jpg,0,Mist Grey,Flair
R1QNK5CNFVIKDE,Joydeep,"Voice reception not good while riding, rest is good",Reviewed in India on 5 May 2022,Good but not for ridetime calling,4,,0,Carbon Black,Flair
RNV0HYLMXLB0P,Fulera Pawan,Product quality is good and battery life is amazing,Reviewed in India on 13 April 2022,Good sound quality,5,,0,Mist Grey,Flair
RQA87FJ2W1OVO,Rizwan, It's not gud. want to claim my warrenty,Reviewed in India on 27 March 2022,Its not getting sound,1,https://m.media-amazon.com/images/I/81wbJ3KIKPL.jpg,0,Mist Grey,Flair
R3QRC28HH7ESAY,Vikrant Bhadauria,I like the color and sound quality of the product most. They get connected so easily and fast.,Reviewed in India on 14 January 2022,Fabulous neckband,5,,0,Forest Green,Flair
R3VWGC145XJND4,vishal gupta,Best earphone in this price specially battery backup is out standing i am charging ones a week,Reviewed in India on 13 January 2022,Battery backup is awesome,5,,0,Carbon Black,Flair
R25KDMIPRYFHS,KARAN VERMA,Money wasted,Reviewed in India on 25 August 2021,No one purchase,1,,0,Forest Green,Flair
R26SF0KOQTMRZN,Ashish saini,Voice quality vgood and also good battery backup ...good connectivity overall valuable product👍,Reviewed in India on 19 November 2021,Good product,4,,0,Carbon Black,Flair
RVBJTWPMKOO83,ajay,Perfermonce .Design . Product ...everything feels Unworthy for Price better to buy in 499/-,Reviewed in India on 1 February 2022,Worst Product Pls Dont Buy,1,,0,Stone Blue,Flair
R170X56UKAA0MZ,Sager, Very bad quility don't buy this product,Reviewed in India on 24 March 2022,Badd Quility,1,,0,Cobalt Blue,Sense
R34OEX7ZKJZXPW,sanjay raghuvanshi,"Very good quality, I think the best thing is  it's noise Cancellation ability. I highly recommend the product.",Reviewed in India on 20 September 2021,It's an excellent product. I am very satisfied with the quality .,4,"https://m.media-amazon.com/images/I/5197Ba9x+uL.jpg
https://m.media-amazon.com/images/I/51N5sFj4IpL.jpg",0,Carbon Black,Flair
R3CD08JPWK2PR2,Samarth Gupta,"Like - The sound quality is good, on off feature is good.Dislike - Volume up and down key should be present",Reviewed in India on 20 July 2021,Best Quality Neckband with appropriate Sound.,4,,0,Carbon Black,Flair
RGVU83B2YCIY7,Habib Shaikh,"Wonderful sound , Bluetooth connectivity is so fast and very easy.",Reviewed in India on 23 February 2022,Best product in this segment,5,,0,Jet Black,Sense
R190E6612BE2NO,Gaurav Suneja,Battery is little less as compared to other products in this range,Reviewed in India on 25 April 2022,It’s a good product,4,,0,Stone Blue,Flair
R3H5ARRWER82AD,Satish P.,Touch works as per its own..and sound decrease automatically....,Reviewed in India on 13 November 2021,Don't buy...waste of money..,2,,0,Carbon Black,Flair
R3N3SLIFP1X9NJ,sheshal,Rreally a Good stuff with noise clearance in a such a affordable budget with smart functions ❤ just wow for it.,Reviewed in India on 2 August 2021,Noise cancelation is too good in affordable price,5,,0,Carbon Black,Flair
R19XVZ1W8RGED2,Naved Raza,The sound is coming very little on one side sometimes both are not playing,Reviewed in India on 28 May 2022,eh side the sound is coming too low,1,,0,Stone Blue,Flair
R10X80EAXPNUM0,Prabagaran,Connectivity is not good... Ear pain if we use for ling time ... Noise cancellation zero...,Reviewed in India on 29 January 2022,Connectivity is not good... Ear pain if we use for ling time ... Noise cancellation zero...,3,,0,Cobalt Blue,Sense
RXWQ4Y15NDGX9,Narayan,Excellent sound,Reviewed in India on 23 April 2022,Awesome quality,5,,0,Carbon Black,Flair
R1RUIDDSBXZ56R,Surya,Some time lag issues is there while watching video,Reviewed in India on 19 May 2022,Good product,4,,0,Stone Blue,Flair
R380Z76YBRL3GL,Aakash,Bass is normal compare to boat. And please add volume control to make it a perfect product,Reviewed in India on 27 December 2021,Overall noise .. a must try product.,4,,0,Carbon Black,Flair
R6MHYSEEN59HH,Ranjeet,Sound quality is all good. overall product good . happy to buy other noice product,Reviewed in India on 17 March 2022,All okay,5,https://m.media-amazon.com/images/I/81b8AljqKPL.jpg,0,Carbon Black,Flair
R356E5L79IZ1I1,Kantariya Bhavesh, Wasted money 🤑Bed quality item,Reviewed in India on 25 April 2022,Bed quality item,1,"https://m.media-amazon.com/images/I/61ChOhJPOsL.jpg
https://m.media-amazon.com/images/I/61cKKUBlZ2L.jpg",0,Jet Black,Sense
R1SK3GHGEQBUL7,Jomy George,I like the sound quality that it provides and product is absolutely worth of money,Reviewed in India on 25 February 2022,Noise Bluetooth Earphone,5,,0,Jet Black,Sense
R3LXT36OOVHU5R,KrishnaPrasad,Quality is not up to the Mark... Poor quality and waste of money,Reviewed in India on 20 December 2021,Quality not good as per their description...,3,,0,Carbon Black,Flair
RPX2WHDGEHLRA,shiva,Charge standby is good but please improve the notice cancellation & sound quality.,Reviewed in India on 24 February 2022,Super to use,4,https://m.media-amazon.com/images/I/71ShUCNTa6L.jpg,0,Cobalt Blue,Sense
R2W4DXGHWL0BRV,Hansraj kiran rathi,The sound of the neckband get low while spaeaking to someone on call even if volume is full,Reviewed in India on 26 January 2022,Sound low during calling or receiving,4,,0,Jet Black,Sense
R1WNLFYJNMA8PD,Kunal Thorat,Great in terms of quality and battery backup but the sound quality could be better,Reviewed in India on 9 March 2022,Good!,4,,0,Cobalt Blue,Sense
R121F12O3C03MW,Gokul kk,"very bad product ,touch is too bad , automatically working ,some times not working",Reviewed in India on 29 April 2022,touch is too bad,2,,0,Carbon Black,Flair
R185GJWA1QNIPC,Laxmikant Gabhane, Do not connect charger pls give warranty service.,Reviewed in India on 6 March 2022,Do not charging,5,,0,Mist Grey,Flair
RD0L2KRCEXY2Z,karthikeyan,Music sound is goog but income and out going voice very low,Reviewed in India on 22 March 2022,Low voice sound,1,https://m.media-amazon.com/images/I/614mYnGMPbL.jpg,0,Forest Green,Flair
RLSJRMUCALRKS,Milan Samanta,"sound quality is so good, bass is also good but noise cancellation not working properly.",Reviewed in India on 6 January 2022,It is a awsome product..,5,,0,Stone Blue,Flair
R2FARBXWOJ6J53,Kavita shah,I am unable to hear from right side of said  device within 1 month of purchase. Very pathetic.,Reviewed in India on 25 November 2021,Not recommended at all.,1,,0,Stone Blue,Flair
